,loss,accuracy,val_loss,val_accuracy
0,0.5361568927764893,0.8537499904632568,0.8832190036773682,0.8733333349227905
1,0.23987576365470886,0.9241666793823242,0.47530314326286316,0.8733333349227905
2,0.20903316140174866,0.9387500286102295,0.8282117247581482,0.8733333349227905
3,0.1530207246541977,0.9491666555404663,1.0391467809677124,0.8733333349227905
4,0.13233011960983276,0.9637500047683716,0.6629204154014587,0.8799999952316284
5,0.12121331691741943,0.9670833349227905,0.317221075296402,0.9316666722297668
6,0.06124420091509819,0.9737499952316284,0.15223990380764008,0.9566666483879089
7,0.08229585736989975,0.9754166603088379,0.9230154156684875,0.9166666865348816
8,0.08565681427717209,0.971666693687439,0.18826965987682343,0.9433333277702332
9,0.051301196217536926,0.9829166531562805,0.20948459208011627,0.9483333230018616
10,0.03255002200603485,0.9862499833106995,0.16165611147880554,0.9683333039283752
11,0.07913168519735336,0.9829166531562805,0.9178633689880371,0.8816666603088379
12,0.045516569167375565,0.9862499833106995,0.14494527876377106,0.9599999785423279
13,0.0337093286216259,0.9908333420753479,0.14492842555046082,0.9766666889190674
14,0.023317784070968628,0.9904166460037231,0.17466230690479279,0.9733333587646484
15,0.02530035190284252,0.9895833134651184,0.16284191608428955,0.9649999737739563
16,0.05044982209801674,0.9870833158493042,0.4535890817642212,0.9116666913032532
17,0.05121314153075218,0.9829166531562805,0.19083672761917114,0.9616666436195374
18,0.05371049791574478,0.981249988079071,0.8310498595237732,0.925000011920929
19,0.06589115411043167,0.981249988079071,0.27629220485687256,0.9666666388511658
20,0.02949126809835434,0.9887499809265137,0.21683581173419952,0.971666693687439
21,0.019892817363142967,0.9904166460037231,0.09098441153764725,0.9700000286102295
22,0.02179734595119953,0.9933333396911621,0.1463165134191513,0.9766666889190674
23,0.017571698874235153,0.9958333373069763,0.18807101249694824,0.9666666388511658
24,0.019540369510650635,0.9925000071525574,0.21324872970581055,0.9666666388511658
25,0.045215193182229996,0.9891666769981384,0.1360367238521576,0.9649999737739563
26,0.01582345925271511,0.9945833086967468,0.15464332699775696,0.9649999737739563
27,0.021483007818460464,0.9912499785423279,0.11606907844543457,0.9666666388511658
28,0.010913824662566185,0.9941666722297668,0.16907191276550293,0.9616666436195374
29,0.007780218962579966,0.997083306312561,0.19460465013980865,0.9616666436195374
